service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"UH+l2","0","1","0","0","0","0","0","20250806","20251213"
"UH+lq","0","1","0","1","0","0","0","20250806","20251213"
"UH+pe","1","1","1","1","0","0","0","20250806","20251213"
"UH+pr","1","0","1","0","1","0","0","20250806","20251213"
"UI","1","1","1","1","1","0","0","20250806","20251213"
"UI#1","1","1","1","1","1","0","0","20250806","20251213"
"UM","1","1","1","1","1","0","0","20250806","20251213"
"UM#1","1","1","1","1","1","0","0","20250806","20251213"
"UM#10","1","1","1","1","1","0","0","20250806","20250831"
"UM#11","1","1","1","1","1","0","0","20250901","20251213"
"UM#12","1","1","1","1","1","0","0","20250806","20251213"
"UM#13","1","1","1","1","1","0","0","20250806","20251114"
"UM#14","1","1","1","1","1","0","0","20250806","20251213"
"UM#15","1","1","1","1","1","0","0","20250806","20251213"
"UM#16","1","1","1","1","1","0","0","20250806","20250831"
"UM#17","1","1","1","1","1","0","0","20250806","20251213"
"UM#18","1","1","1","1","1","0","0","20250806","20250831"
"UM#19","1","1","1","1","1","0","0","20250806","20251213"
"UM#2","1","1","1","1","1","0","0","20250806","20251031"
"UM#20","1","1","1","1","1","0","0","20250806","20251213"
"UM#21","1","1","1","1","1","0","0","20250806","20251128"
"UM#22","1","1","1","1","1","0","0","20250806","20251213"
"UM#23","0","0","1","1","1","0","0","20250806","20250808"
"UM#24","1","1","1","1","1","0","0","20250806","20251213"
"UM#25","1","1","1","1","1","0","0","20250806","20250815"
"UM#26","1","1","1","1","1","0","0","20250806","20251213"
"UM#27","1","1","1","1","1","0","0","20250806","20251130"
"UM#28","1","1","1","1","1","0","0","20250806","20251213"
"UM#29","1","1","1","1","1","0","0","20250806","20251213"
"UM#3","1","1","1","1","1","0","0","20250806","20251213"
"UM#30","1","1","1","1","1","0","0","20250806","20251213"
"UM#31","1","1","1","1","1","0","0","20250806","20250915"
"UM#32","1","1","1","1","1","0","0","20250916","20251213"
"UM#33","1","1","1","1","1","0","0","20250806","20251213"
"UM#34","1","1","1","1","1","0","0","20250806","20250831"
"UM#35","1","1","1","1","1","0","0","20250806","20251213"
"UM#36","1","1","1","1","1","0","0","20250806","20250915"
"UM#37","1","1","1","1","1","0","0","20250806","20250915"
"UM#38","1","1","1","1","0","0","0","20250809","20250817"
"UM#39","1","1","1","1","1","0","0","20250806","20251213"
"UM#4","1","1","1","1","1","0","0","20250806","20251213"
"UM#40","1","1","1","1","1","0","0","20250806","20251213"
"UM#41","1","1","1","1","1","0","0","20250806","20251213"
"UM#42","1","1","1","1","1","0","0","20250806","20251213"
"UM#43","1","1","1","1","1","0","0","20250806","20251213"
"UM#44","1","1","1","1","1","0","0","20250806","20251213"
"UM#45","1","1","1","1","1","0","0","20250806","20250915"
"UM#46","1","1","1","1","1","0","0","20250806","20251213"
"UM#47","1","1","1","1","1","0","0","20250806","20251213"
"UM#5","1","1","1","1","1","0","0","20250806","20251031"
"UM#6","1","1","1","1","1","0","0","20250806","20251213"
"UM#7","1","1","1","1","1","0","0","20250806","20251213"
"UM#8","1","1","1","1","1","0","0","20250806","20250915"
"UM#9","1","1","1","1","1","0","0","20250806","20251213"
"UM+01","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#1","1","1","1","1","1","0","0","20250806","20251031"
"UM+01#10","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#11","1","1","1","1","1","0","0","20250806","20251114"
"UM+01#12","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#13","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#14","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#15","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#16","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#17","1","1","1","1","1","0","0","20250806","20251128"
"UM+01#18","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#19","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#2","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#20","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#21","1","1","1","1","1","0","0","20250806","20251130"
"UM+01#22","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#23","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#24","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#25","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#26","1","1","1","1","1","0","0","20250916","20251213"
"UM+01#27","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#28","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#29","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#3","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#30","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#31","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#32","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#33","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#34","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#35","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#36","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#37","1","1","1","1","1","0","0","20250806","20251102"
"UM+01#38","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#4","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#5","1","1","1","1","1","0","0","20250806","20251031"
"UM+01#6","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#7","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#8","1","1","1","1","1","0","0","20250806","20251213"
"UM+01#9","1","1","1","1","1","0","0","20250901","20251213"
"UM+0S","1","1","1","1","1","0","0","20250806","20251213"
"UM+14","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#1","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#10","1","1","1","1","1","0","0","20250901","20251213"
"UM+14#11","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#12","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#13","1","1","1","1","1","0","0","20250806","20251114"
"UM+14#14","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#15","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#16","1","1","1","1","1","0","0","20250806","20250831"
"UM+14#17","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#18","1","1","1","1","1","0","0","20250806","20250831"
"UM+14#19","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#2","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#20","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#21","0","0","1","1","1","0","0","20250806","20250808"
"UM+14#22","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#23","1","1","1","1","1","0","0","20250806","20250815"
"UM+14#24","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#25","1","1","1","1","1","0","0","20250806","20251130"
"UM+14#26","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#27","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#28","1","1","1","1","1","0","0","20250806","20250915"
"UM+14#29","1","1","1","1","1","0","0","20250916","20251213"
"UM+14#3","1","1","1","1","1","0","0","20250806","20251031"
"UM+14#30","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#31","1","1","1","1","1","0","0","20250806","20250831"
"UM+14#32","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#33","1","1","1","1","1","0","0","20250806","20250915"
"UM+14#34","1","1","1","1","1","0","0","20250806","20250915"
"UM+14#35","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#36","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#4","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#5","1","1","1","1","1","0","0","20250806","20251031"
"UM+14#6","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#7","1","1","1","1","1","0","0","20250806","20251213"
"UM+14#8","1","1","1","1","1","0","0","20250806","20250915"
"UM+14#9","1","1","1","1","1","0","0","20250806","20250831"
"UM+68","0","0","0","0","1","0","0","20250806","20251213"
"UM+68#1","0","0","0","0","1","0","0","20250806","20251213"
"UM+68#2","0","0","0","0","1","0","0","20250806","20251213"
"UM+68#3","0","0","0","0","1","0","0","20250806","20251031"
"UM+68#4","0","0","0","0","1","0","0","20250806","20251213"
"UM+68#5","0","0","0","0","1","0","0","20250806","20251031"
"UM+69","1","1","1","1","0","0","0","20250806","20251213"
"UM+69#1","1","1","1","1","0","0","0","20250806","20251031"
"UM+69#2","1","1","1","1","0","0","0","20250806","20251213"
"UM+71","1","1","1","1","1","0","0","20250806","20251213"
"UM+72","1","1","1","1","1","0","0","20250806","20251213"
"UM+72,89","1","1","1","1","1","0","0","20250806","20251213"
"UM+7e","1","1","1","1","0","0","0","20250806","20251213"
"UM+7f","0","0","0","0","1","0","0","20250806","20251213"
"UM+88","1","1","1","1","1","0","0","20250806","20251213"
"UM+8g000","0","1","0","1","0","0","0","20250806","20250915"
"UM+9g000","1","0","1","0","1","0","0","20250806","20250915"
"UM+b2","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#1","1","1","1","1","0","0","0","20250901","20251213"
"UM+b2#10","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#11","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#12","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#13","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#14","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#15","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#16","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#17","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#18","1","1","1","1","0","0","0","20250806","20251102"
"UM+b2#19","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#2","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#3","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#4","1","1","1","1","0","0","0","20250806","20251128"
"UM+b2#5","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#6","1","1","1","1","0","0","0","20250806","20251130"
"UM+b2#7","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#8","1","1","1","1","0","0","0","20250806","20251213"
"UM+b2#9","1","1","1","1","0","0","0","20250916","20251213"
"UM+b3","0","0","0","0","1","0","0","20250806","20251213"
"UM+b3#1","0","0","0","0","1","0","0","20250916","20251213"
"UM+b3#2","0","0","0","0","1","0","0","20250806","20251213"
"UM+b3#3","0","0","0","0","1","0","0","20250806","20251213"
"UM+b3#4","0","0","0","0","1","0","0","20250806","20251213"
"UM+b4","1","1","1","1","0","0","0","20250806","20251213"
"UM+b7","1","1","1","1","1","0","0","20250806","20251213"
"UM+d2","1","1","1","1","1","0","0","20250806","20251213"
"UM+d2#1","1","1","1","1","1","0","0","20250806","20251213"
"UM+d2#2","1","1","1","1","1","0","0","20250806","20250831"
"UM+d2#3","1","1","1","1","1","0","0","20250901","20251213"
"UM+d2#4","1","1","1","1","1","0","0","20250806","20251213"
"UM+d2#5","1","1","1","1","1","0","0","20250806","20251128"
"UM+d2#6","1","1","1","1","1","0","0","20250806","20251213"
"UM+d2#7","1","1","1","1","1","0","0","20250806","20251213"
"UM+d2#8","1","1","1","1","1","0","0","20250806","20250831"
"UM+ex","0","0","0","0","1","0","0","20250806","20251213"
"UM+h5","1","1","1","1","1","0","0","20250806","20251213"
"UM+i4","0","0","0","0","1","0","0","20250806","20251213"
"UM+i6","1","1","1","1","1","0","0","20250806","20251213"
"UM+ia","1","1","1","1","1","0","0","20250806","20251213"
"UM+j4","1","1","1","1","1","0","0","20250806","20251213"
"UM+j4#1","1","1","1","1","1","0","0","20250806","20251128"
"UM+j4#10","1","1","1","1","1","0","0","20250806","20251213"
"UM+j4#11","1","1","1","1","1","0","0","20250806","20251213"
"UM+j4#2","1","1","1","1","1","0","0","20250806","20251213"
"UM+j4#3","1","1","1","1","1","0","0","20250806","20251213"
"UM+j4#4","1","1","1","1","1","0","0","20250806","20251213"
"UM+j4#5","1","1","1","1","1","0","0","20250806","20251213"
"UM+j4#6","1","1","1","1","1","0","0","20250806","20251213"
"UM+j4#7","1","1","1","1","1","0","0","20250806","20251213"
"UM+j4#8","1","1","1","1","1","0","0","20250806","20251213"
"UM+j4#9","1","1","1","1","1","0","0","20250806","20251213"
"UM+j6","1","1","1","1","1","0","0","20250806","20251213"
"UM+j6#1","1","1","1","1","1","0","0","20250806","20251213"
"UM+j6#2","1","1","1","1","1","0","0","20250806","20251114"
"UM+l1","1","0","0","0","0","0","0","20250806","20251213"
"UM+l1#1","1","0","0","0","0","0","0","20250806","20251213"
"UM+l5","0","0","0","0","1","0","0","20250806","20251213"
"UM+l5#1","0","0","0","0","1","0","0","20250806","20251213"
"UM+l5#2","0","0","0","0","1","0","0","20250806","20251213"
"UM+le,88","1","1","1","1","0","0","0","20250806","20251213"
"UM+lk","1","0","0","1","0","0","0","20250806","20251213"
"UM+lm","1","0","0","0","1","0","0","20250806","20251213"
"UM+lq","0","1","0","1","0","0","0","20250806","20251213"
"UM+lq#1","0","1","0","1","0","0","0","20250806","20251213"
"UM+lq#2","0","1","0","1","0","0","0","20250806","20251114"
"UM+lq#3","0","1","0","1","0","0","0","20250901","20251213"
"UM+lq#4","0","1","0","1","0","0","0","20250806","20251213"
"UM+ls","0","1","0","0","1","0","0","20250806","20251213"
"UM+ls#1","0","1","0","0","1","0","0","20250806","20251114"
"UM+pa","0","1","1","1","1","0","0","20250806","20251213"
"UM+pe","1","1","1","1","0","0","0","20250806","20251213"
"UM+pe#1","1","1","1","1","0","0","0","20250806","20251213"
"UM+pl","1","1","1","1","0","0","0","20250806","20251213"
"UM+pn","0","1","1","1","0","0","0","20250806","20251213"
"UM+pp","1","0","0","1","1","0","0","20250806","20251213"
"UM+pp#1","1","0","0","1","1","0","0","20250901","20251213"
"UM+pr","1","0","1","0","1","0","0","20250806","20251213"
"UM+px","1","1","1","1","1","0","0","20250806","20251213"
"UM+qr","1","0","1","0","1","0","0","20250806","20250915"
"UM+S42","1","0","1","0","1","0","0","20250806","20251213"
"UM+t1","1","0","0","0","0","0","0","20250806","20251213"
"UM+t23","0","1","1","0","0","0","0","20250806","20251213"
"UM+t3","0","0","1","0","0","0","0","20250806","20250831"
"UM+t3#1","0","0","1","0","0","0","0","20250901","20251213"
"UM+t4","0","0","0","1","0","0","0","20250806","20251213"
"UM+t5","0","0","0","0","1","0","0","20250806","20251213"
"UM+t5#1","0","0","0","0","1","0","0","20250806","20251213"
"UM+td","1","1","1","0","1","0","0","20250806","20251213"
"UM+te","1","1","1","1","0","0","0","20250806","20251213"
"UM+tq","0","1","0","1","0","0","0","20250806","20251213"
"UM+ts","0","1","0","0","1","0","0","20250806","20251213"
"UM+uq","0","1","0","1","0","0","0","20250806","20250915"
"UM+uq#1","0","1","0","1","0","0","0","20250806","20251213"
"UM+V79","1","1","1","1","0","0","0","20250806","20251213"
"UM+zw","0","0","0","0","1","0","0","20250806","20251213"
"UM+zy","1","1","1","1","1","0","0","20250806","20251213"
"UN","0","0","0","0","1","1","0","20250806","20251213"
"UN#1","0","0","0","0","1","1","0","20250806","20251001"
"UN#10","0","0","0","0","1","1","0","20250806","20251019"
"UN#11","0","0","0","0","1","1","0","20250806","20251213"
"UN#12","0","0","0","0","1","1","0","20250806","20251213"
"UN#13","0","0","0","0","1","1","0","20250806","20251213"
"UN#14","0","0","0","0","1","1","0","20250812","20250829"
"UN#15","0","0","0","0","1","1","0","20250806","20251213"
"UN#16","0","0","0","0","1","1","0","20250806","20251213"
"UN#17","0","0","0","0","1","1","0","20250806","20251107"
"UN#18","0","0","0","0","1","1","0","20250806","20251213"
"UN#19","0","0","0","0","1","1","0","20250808","20250914"
"UN#2","0","0","0","0","1","1","0","20250806","20251213"
"UN#20","0","0","0","0","1","1","0","20250806","20251213"
"UN#21","0","0","0","0","1","1","0","20250816","20251026"
"UN#3","0","0","0","0","1","1","0","20250806","20251213"
"UN#4","0","0","0","0","1","1","0","20250806","20251213"
"UN#5","0","0","0","0","1","1","0","20250806","20250915"
"UN#6","0","0","0","0","1","1","0","20250806","20251213"
"UN#7","0","0","0","0","1","1","0","20250806","20250828"
"UN#8","0","0","0","0","1","1","0","20250929","20251213"
"UN#9","0","0","0","0","1","1","0","20250806","20251213"
"UP","0","0","0","0","1","0","1","20250806","20251213"
"UP#1","0","0","0","0","1","0","1","20250806","20251213"
"UP#10","0","0","0","0","1","0","1","20250806","20251213"
"UP#11","0","0","0","0","1","0","1","20250806","20250831"
"UP#12","0","0","0","0","1","0","1","20250806","20251213"
"UP#13","0","0","0","0","1","0","1","20250806","20251213"
"UP#14","0","0","0","0","1","0","1","20250806","20251213"
"UP#15","0","0","0","0","1","0","1","20250806","20250815"
"UP#16","0","0","0","0","1","0","1","20250806","20251213"
"UP#17","0","0","0","0","1","0","1","20250806","20251213"
"UP#18","0","0","0","0","1","0","1","20250806","20251213"
"UP#19","0","0","0","0","1","0","1","20250806","20251213"
"UP#2","0","0","0","0","1","0","1","20250806","20251031"
"UP#20","0","0","0","0","1","0","1","20250806","20250915"
"UP#21","0","0","0","0","1","1","1","20250916","20251213"
"UP#22","0","0","0","0","1","1","1","20250806","20251101"
"UP#23","0","0","0","0","1","1","1","20250806","20251101"
"UP#24","0","0","0","0","1","0","1","20250806","20251213"
"UP#25","0","0","0","0","1","0","1","20250806","20251213"
"UP#26","0","0","0","0","1","0","1","20250806","20250915"
"UP#27","0","0","0","0","1","0","1","20250806","20250915"
"UP#28","0","0","0","0","1","0","1","20250806","20251213"
"UP#29","0","0","0","0","1","0","1","20250806","20251213"
"UP#3","0","0","0","0","1","0","1","20250806","20251213"
"UP#30","0","0","0","0","1","0","1","20250809","20250817"
"UP#31","0","0","0","0","1","0","1","20250806","20251213"
"UP#32","0","0","0","0","1","0","1","20250806","20251213"
"UP#33","0","0","0","0","1","0","1","20250806","20251213"
"UP#34","0","0","0","0","1","0","1","20250806","20251031"
"UP#4","0","0","0","0","1","0","1","20250806","20251213"
"UP#5","0","0","0","0","1","0","1","20250806","20251031"
"UP#6","0","0","0","0","1","0","1","20250806","20251213"
"UP#7","0","0","0","0","1","0","1","20250806","20251213"
"UP#8","0","0","0","0","1","0","1","20250806","20250915"
"UP#9","0","0","0","0","1","1","1","20250901","20251213"
"UP+0V","0","0","0","0","1","0","1","20250806","20251213"
"UP+94","0","0","0","0","1","0","0","20250806","20251213"
"UP+94#1","0","0","0","0","1","0","0","20250806","20251031"
"UP+as","0","0","0","0","0","0","1","20250806","20251213"
"UP+cS","0","0","0","0","0","0","1","20250806","20251213"
"UP+cS#1","0","0","0","0","0","0","1","20250806","20251213"
"UP+ja","0","0","0","0","1","1","1","20250806","20251213"
"UP+ja#1","0","0","0","0","1","1","1","20250806","20251130"
"UP+ja#2","0","0","0","0","1","1","1","20250806","20251213"
"UP+ja#3","0","0","0","0","1","1","1","20250806","20251213"
"UP+ja#4","0","0","0","0","1","1","1","20250806","20251101"
"UP+jd","0","0","0","0","0","0","1","20250806","20251213"
"UP+jd#1","0","0","0","0","0","0","1","20250806","20251130"
"UP+jd#2","0","0","0","0","0","0","1","20250806","20251213"
"UP+jd#3","0","0","0","0","0","0","1","20250806","20251213"
"UP+SO","0","0","0","0","0","0","1","20250806","20251213"
"UP+t7","0","0","0","0","0","0","1","20250806","20251213"
"UP+t7#1","0","0","0","0","0","0","1","20250806","20251213"
"UP+wg","0","0","0","0","1","0","0","20250806","20251213"
"UP+wg#1","0","0","0","0","1","0","0","20250806","20251213"
"UP+wz","0","0","0","0","1","0","1","20250806","20251213"
"UP+wz#1","0","0","0","0","1","0","1","20250806","20251213"
"UP+y0000","0","0","0","0","1","0","1","20250806","20251213"
"UQ","1","1","1","1","1","0","0","20250806","20251213"
"UQ+01","1","1","1","1","1","0","0","20250806","20251213"
"UQ+14","1","1","1","1","1","0","0","20250806","20251213"
"UQ+b2","1","1","1","1","0","0","0","20250806","20251213"
"UQ+b3","0","0","0","0","1","0","0","20250806","20251213"
"UQ+l4","0","0","0","1","0","0","0","20250806","20251213"
"UQ+t4","0","0","0","1","0","0","0","20250806","20251213"
"UR","0","0","0","0","0","1","0","20250806","20251213"
"UR#1","0","0","0","0","0","1","0","20250806","20251213"
"UR#2","0","0","0","0","0","1","0","20250806","20251128"
"UR#3","0","0","0","0","0","1","0","20250806","20251213"
"UR#4","0","0","0","0","0","1","0","20250806","20251130"
"UR#5","0","0","0","0","0","1","0","20250806","20251213"
"UR#6","0","0","0","0","0","1","0","20250806","20251213"
"UR#7","0","0","0","0","0","1","0","20250806","20251213"
"UR+60","0","0","0","0","0","1","0","20250806","20251213"
"UR+61","0","0","0","0","0","1","0","20250806","20251213"
"UR+63","0","0","0","0","0","1","0","20250806","20251213"
"UR+b7","0","0","0","0","0","1","0","20250806","20251213"
"UR+b7#1","0","0","0","0","0","1","0","20250806","20251128"
"UR+b7#2","0","0","0","0","0","1","0","20250806","20251213"
"UU","0","0","0","0","0","1","0","20250806","20251213"
"UU#1","0","0","0","0","0","1","0","20250806","20251213"
"UU#10","0","0","0","0","0","1","0","20250806","20251213"
"UU#11","0","0","0","0","0","1","0","20250806","20251114"
"UU#12","0","0","0","0","0","1","0","20250806","20251213"
"UU#13","0","0","0","0","0","1","0","20250806","20250831"
"UU#14","0","0","0","0","0","1","0","20250901","20251213"
"UU#15","0","0","0","0","0","1","0","20250806","20251213"
"UU#16","0","0","0","0","0","1","0","20250806","20251213"
"UU#17","0","0","0","0","0","1","0","20250806","20250831"
"UU#18","0","0","0","0","0","1","0","20250806","20251213"
"UU#19","0","0","0","0","0","1","0","20250806","20251213"
"UU#2","0","0","0","0","0","1","0","20250806","20251031"
"UU#20","0","0","0","0","0","1","0","20250806","20251213"
"UU#21","0","0","0","0","0","1","0","20250806","20250815"
"UU#22","0","0","0","0","0","1","0","20250806","20251213"
"UU#23","0","0","0","0","0","1","0","20250806","20251213"
"UU#24","0","0","0","0","0","1","0","20250806","20251213"
"UU#25","0","0","0","0","0","1","0","20250806","20250915"
"UU#26","0","0","0","0","0","1","0","20250916","20251213"
"UU#27","0","0","0","0","0","1","0","20250806","20251213"
"UU#28","0","0","0","0","0","1","0","20250806","20250831"
"UU#29","0","0","0","0","0","1","0","20250806","20251213"
"UU#3","0","0","0","0","0","1","0","20250806","20251213"
"UU#30","0","0","0","0","0","1","0","20250806","20250915"
"UU#31","0","0","0","0","0","1","0","20250806","20250915"
"UU#32","0","0","0","0","0","1","0","20250809","20250817"
"UU#33","0","0","0","0","0","1","0","20250806","20251213"
"UU#34","0","0","0","0","0","1","0","20250806","20251213"
"UU#4","0","0","0","0","0","1","0","20250806","20251213"
"UU#5","0","0","0","0","0","1","0","20250806","20251031"
"UU#6","0","0","0","0","0","1","0","20250806","20251213"
"UU#7","0","0","0","0","0","1","0","20250806","20251213"
"UU#8","0","0","0","0","0","1","0","20250806","20250915"
"UU#9","0","0","0","0","0","1","0","20250806","20251213"
"UU+ab","0","0","0","0","0","1","0","20250806","20251213"
"UU+ja","0","0","0","0","0","1","0","20250806","20251213"
"UU+ja#1","0","0","0","0","0","1","0","20250806","20251130"
"UU+jd","0","0","0","0","0","1","0","20250806","20251213"
"UU+jd#1","0","0","0","0","0","1","0","20250806","20251130"
"UU+jn","0","0","0","0","0","1","0","20250806","20251213"
"UU+jr","0","0","0","0","0","1","0","20250806","20251213"
"UU+n2,wz","0","0","0","0","0","1","0","20250806","20251213"
"UU+NFei","0","0","0","0","0","1","0","20250806","20251213"
"UU+wz","0","0","0","0","0","1","0","20250806","20251213"
"UU+wz#1","0","0","0","0","0","1","0","20250806","20251213"
"UU+wz#2","0","0","0","0","0","1","0","20250806","20251213"
"UU+wz,jr","0","0","0","0","0","1","0","20250806","20251213"
